dataset,experience,label,file,score,burst,old_shortlist,new_shortlist,previous_judge_pick,new_reason,expression,interaction,gesture
Buffelsdrift,03_Elephant_experience,people,_9072467.JPG,1.455,41,True,True,False,Burst representative,0.026905156672000885,0.015708686783909798,0.004124716855585575
Buffelsdrift,03_Elephant_experience,people,P9072220.JPG,1.323,23,False,True,False,Burst quality alternative,0.023309754207730293,0.016566714271903038,0.00465474184602499
Buffelsdrift,03_Elephant_experience,people,_9072279.JPG,1.308,30,True,False,False,,0.023230422288179398,0.00989287905395031,0.006889617070555687
Buffelsdrift,03_Elephant_experience,people,P9072211.JPG,1.28,23,False,True,False,Burst quality alternative,0.019779693335294724,0.011453144252300262,-0.0017393063753843307
Buffelsdrift,03_Elephant_experience,people,P9072221.JPG,1.28,23,True,False,False,,0.025956984609365463,0.020684117451310158,0.008545354008674622
Buffelsdrift,03_Elephant_experience,people,_9072329.JPG,1.237,34,True,True,False,Scene representative,0.009731044061481953,0.032395604997873306,0.008002476766705513
Buffelsdrift,03_Elephant_experience,people,P9072192.JPG,1.211,22,True,True,False,Burst representative,0.014258498325943947,0.0040255822241306305,0.013248763047158718
Buffelsdrift,03_Elephant_experience,people,P9072208.JPG,1.16,23,True,False,False,,0.014507139101624489,0.02449231594800949,0.006872290279716253
Buffelsdrift,03_Elephant_experience,people,_9072351.JPG,1.126,35,False,True,False,Burst representative,0.01960655301809311,0.011938944458961487,0.00016932259313762188
Buffelsdrift,03_Elephant_experience,people,_9072478.JPG,1.114,42,True,True,False,Burst alternative: expression,0.032336071133613586,0.016707586124539375,0.011052650399506092
Buffelsdrift,03_Elephant_experience,people,P9072215.JPG,1.103,23,False,False,False,,0.01969626359641552,0.015801522880792618,0.0026454702019691467
Buffelsdrift,03_Elephant_experience,people,P9072219.JPG,1.082,23,True,True,False,Quality and visual coverage,0.01701391488313675,0.015009872615337372,0.0039663915522396564
Buffelsdrift,03_Elephant_experience,people,P9072207.JPG,1.064,23,False,False,False,,0.016778796911239624,0.026560533791780472,0.01127226185053587
Buffelsdrift,03_Elephant_experience,people,P9072209.JPG,0.996,23,True,False,False,,0.022855613380670547,0.014817146584391594,0.0005923702847212553
Buffelsdrift,03_Elephant_experience,people,P9072195.JPG,0.994,22,True,True,True,Burst quality alternative,0.0051584746688604355,0.0034432755783200264,0.0033797710202634335
Buffelsdrift,03_Elephant_experience,people,_9072300.JPG,0.916,32,True,True,False,Scene representative,0.009739173576235771,0.01873008906841278,0.00445669237524271
Buffelsdrift,03_Elephant_experience,people,_9072473.JPG,0.895,42,False,False,False,,0.03070198744535446,0.019330039620399475,0.01145391259342432
Buffelsdrift,03_Elephant_experience,people,P9072217.JPG,0.877,23,False,False,False,,0.022541558369994164,0.011983728036284447,0.003978352062404156
Buffelsdrift,03_Elephant_experience,people,_9072299.JPG,0.859,32,False,False,False,,0.007628807332366705,0.017831051722168922,0.0024432060308754444
Buffelsdrift,03_Elephant_experience,people,P9072213.JPG,0.847,23,False,False,False,,0.01941818743944168,0.015088416635990143,0.00026203098241239786
Buffelsdrift,03_Elephant_experience,people,P9072216.JPG,0.843,23,False,False,False,,0.01999061182141304,0.013121740892529488,0.0030358918011188507
Buffelsdrift,03_Elephant_experience,people,P9072214.JPG,0.836,23,False,False,False,,0.0188409686088562,0.015002179890871048,0.0004635864170268178
Buffelsdrift,03_Elephant_experience,people,_9072361.JPG,0.822,35,False,False,False,,0.027819493785500526,0.024148784577846527,0.0036730749998241663
Buffelsdrift,03_Elephant_experience,people,P9072212.JPG,0.797,23,False,False,False,,0.018275782465934753,0.01746426708996296,0.000242688343860209
Buffelsdrift,03_Elephant_experience,people,P9072222.JPG,0.792,23,False,False,False,,0.021987497806549072,0.011704113334417343,0.007561000529676676
Buffelsdrift,03_Elephant_experience,people,P9072206.JPG,0.75,23,True,True,False,Independent editorial nomination,0.017909584566950798,0.025665564462542534,0.012574613094329834
Buffelsdrift,03_Elephant_experience,people,_9072420.JPG,0.678,39,True,True,False,Moment representative,0.024826407432556152,0.027362488210201263,0.009056356735527515
Buffelsdrift,03_Elephant_experience,people,P9072210.JPG,0.645,23,True,True,False,Independent composition nomination,0.02062944322824478,0.012001028284430504,0.0012557769659906626
Buffelsdrift,03_Elephant_experience,people,_9072267.JPG,0.613,29,True,True,True,Scene representative,0.021167948842048645,0.018510684370994568,0.00505081145092845
Buffelsdrift,03_Elephant_experience,people,P9072223.JPG,0.593,23,False,True,False,Burst alternative: expression,0.027218786999583244,0.008121510967612267,0.007585770916193724
Buffelsdrift,03_Elephant_experience,people,P9072193.JPG,0.568,22,False,False,False,,0.01375336479395628,0.00270097516477108,0.01060950942337513
Buffelsdrift,03_Elephant_experience,people,_9072464.JPG,0.559,41,False,False,False,,0.028735198080539703,0.029050752520561218,0.008891553618013859
Buffelsdrift,03_Elephant_experience,people,_9072247.JPG,0.501,25,True,True,True,Scene representative,0.020475398749113083,0.02862612158060074,-0.005258148070424795
Buffelsdrift,03_Elephant_experience,people,_9072245.JPG,0.431,25,True,True,False,Moment representative,0.01836290769279003,0.02274579182267189,-0.004148130305111408
Buffelsdrift,03_Elephant_experience,people,_9072376.JPG,0.367,37,False,False,False,,0.023084884509444237,0.017778990790247917,0.006741341203451157
Buffelsdrift,03_Elephant_experience,people,_9072482.JPG,0.351,42,False,False,False,,0.02745119296014309,0.02145855501294136,0.0021390714682638645
Buffelsdrift,03_Elephant_experience,people,P9072202.JPG,0.338,22,True,False,False,,0.0005005765706300735,0.00012281350791454315,0.004569937940686941
Buffelsdrift,03_Elephant_experience,people,P9072199.JPG,0.324,22,True,False,False,,-0.00162027170881629,-0.0023797545582056046,0.007211909629404545
Buffelsdrift,03_Elephant_experience,people,P9072198.JPG,0.218,22,False,False,False,,-0.0008664336055517197,0.0009215585887432098,0.008407579734921455
Buffelsdrift,03_Elephant_experience,people,P9072224.JPG,0.208,23,True,True,False,Burst pose alternative,0.021229740232229233,0.023759160190820694,0.010048295371234417
Buffelsdrift,03_Elephant_experience,people,P9072197.JPG,0.202,22,False,False,False,,2.996157854795456e-05,-0.012439845129847527,0.0010565235279500484
Buffelsdrift,03_Elephant_experience,people,P9072204.JPG,0.192,22,False,False,False,,0.007757474668323994,-0.0034226328134536743,0.0076654525473713875
Buffelsdrift,03_Elephant_experience,people,_9072266.JPG,0.096,28,True,True,False,Scene representative,0.004125069826841354,0.017190219834446907,-6.186403334140778e-05
Buffelsdrift,03_Elephant_experience,people,_9072307.JPG,0.071,33,True,True,False,Scene representative,0.009303591214120388,0.01543793547898531,-0.0013565984554588795
Buffelsdrift,03_Elephant_experience,people,P9072200.JPG,0.02,22,False,False,False,,-0.001207397785037756,-0.000883961096405983,0.0068913353607058525
Buffelsdrift,03_Elephant_experience,people,P9072201.JPG,-0.032,22,False,True,False,Burst alternative: interaction,-0.0008504134602844715,0.005901511758565903,0.003627066034823656
Buffelsdrift,03_Elephant_experience,people,_9072431.JPG,-0.063,40,True,True,False,Moment representative,0.01522806752473116,0.005844183266162872,0.0005635451525449753
Buffelsdrift,03_Elephant_experience,people,P9072225.JPG,-0.092,23,False,False,False,,0.01573820784687996,0.009181996807456017,0.012550655752420425
Buffelsdrift,03_Elephant_experience,people,P9072194.JPG,-0.117,22,True,True,False,Burst pose alternative,0.012993511743843555,-0.004057670012116432,0.005949600134044886
Buffelsdrift,03_Elephant_experience,people,P9072196.JPG,-0.169,22,False,False,False,,0.0034840302541851997,-0.012074843049049377,0.0012325504794716835
Buffelsdrift,03_Elephant_experience,people,_9072240.JPG,-0.174,24,True,True,False,Burst representative,0.011707665398716927,0.005987918004393578,-0.0022507719695568085
Buffelsdrift,03_Elephant_experience,people,_9072236.JPG,-0.282,24,False,False,False,,0.010505390353500843,0.012279427610337734,0.0052738431841135025
Buffelsdrift,03_Elephant_experience,people,P9072226.JPG,-0.301,23,False,False,False,,0.019854523241519928,0.012238018214702606,0.012711828574538231
Buffelsdrift,03_Elephant_experience,people,P9072203.JPG,-0.333,22,False,False,False,,0.0050004953518509865,0.0033074934035539627,0.0061464011669158936
Buffelsdrift,03_Elephant_experience,people,_9072235.JPG,-0.567,24,False,False,False,,0.010973199270665646,0.010391785763204098,0.002889394760131836
Buffelsdrift,03_Elephant_experience,people,_9072293.JPG,-0.705,31,True,True,False,Exploration: visual novelty or signal uncertainty,-0.002396371215581894,0.00897353608161211,-0.005318722687661648
Buffelsdrift,03_Elephant_experience,people,_9072258.JPG,-0.823,27,True,True,False,Burst representative,0.012815353460609913,0.01780667155981064,-0.0006961124017834663
Buffelsdrift,03_Elephant_experience,people,P9072205.JPG,-0.871,22,False,False,False,,-0.001837240532040596,-0.0018025562167167664,0.002963168313726783
Buffelsdrift,03_Elephant_experience,people,_9072257.JPG,-0.966,27,False,True,False,Exploration: visual novelty or signal uncertainty,0.007678436115384102,0.0133909210562706,-0.005525805987417698
Buffelsdrift,03_Elephant_experience,people,_9072250.JPG,-1.792,26,False,False,False,,0.030627820640802383,0.012108894065022469,0.004211418330669403
Buffelsdrift,03_Elephant_experience,warthog,_9072305.JPG,0.0,43,True,True,False,All distinct frames fit,-0.028042633086442947,-0.03818804398179054,-0.011184761300683022
Buffelsdrift,04_Elephant_walk,elephant,_9072814.JPG,2.687,28,True,True,False,Scene representative,0.009360253810882568,-0.02306380122900009,-0.0027776453644037247
Buffelsdrift,04_Elephant_walk,elephant,_9072607.JPG,2.037,5,True,True,False,Scene representative,0.014286208897829056,-0.02239682525396347,0.008373411372303963
Buffelsdrift,04_Elephant_walk,elephant,_9072595.JPG,1.922,3,True,True,False,Scene representative,0.021634336560964584,-0.011227834969758987,0.0050083487294614315
Buffelsdrift,04_Elephant_walk,elephant,_9072569.JPG,1.533,0,True,True,False,Protected quality allocation,0.007074176333844662,-0.019933942705392838,-0.005967911332845688
Buffelsdrift,04_Elephant_walk,elephant,_9072795.JPG,1.522,26,True,True,True,Protected quality allocation,0.015159590169787407,0.0015756888315081596,0.006619847379624844
Buffelsdrift,04_Elephant_walk,elephant,_9072631.JPG,1.515,9,True,True,False,Scene representative,0.019842837005853653,-0.01777050271630287,0.006172864697873592
Buffelsdrift,04_Elephant_walk,elephant,_9072761.JPG,1.509,23,True,True,True,Protected quality allocation,0.023391272872686386,-0.013408281840384007,0.012663707137107849
Buffelsdrift,04_Elephant_walk,elephant,_9072574.JPG,1.488,1,True,True,False,Protected quality allocation,0.029432274401187897,-0.01653503254055977,0.009462677873671055
Buffelsdrift,04_Elephant_walk,elephant,_9072615.JPG,1.439,6,True,True,False,Scene representative,0.005301416851580143,-0.01798657327890396,-0.003731868229806423
Buffelsdrift,04_Elephant_walk,elephant,_9072627.JPG,1.426,9,True,True,False,Protected quality allocation,0.014386940747499466,-0.013630039989948273,0.013171997852623463
Buffelsdrift,04_Elephant_walk,elephant,_9072738.JPG,1.383,19,True,True,True,Scene representative,0.002788348589092493,-0.014404986053705215,0.0076698195189237595
Buffelsdrift,04_Elephant_walk,elephant,_9072656.JPG,1.345,12,True,True,True,Protected quality allocation,0.020612496882677078,-0.007517586462199688,0.005109613761305809
Buffelsdrift,04_Elephant_walk,elephant,_9072794.JPG,1.316,26,True,True,False,Protected quality allocation,0.015637746080756187,0.0035318145528435707,0.007207437418401241
Buffelsdrift,04_Elephant_walk,elephant,_9072586.JPG,1.262,2,True,True,False,Protected quality allocation,0.017858348786830902,-0.018314901739358902,0.0006849314086139202
Buffelsdrift,04_Elephant_walk,elephant,_9072874.JPG,1.229,33,True,True,False,Protected quality allocation,0.007452614605426788,-0.0008665937930345535,0.004324977286159992
Buffelsdrift,04_Elephant_walk,elephant,_9072644.JPG,1.153,10,True,True,True,Independent editorial nomination,0.027385171502828598,0.003041975200176239,0.009525205008685589
Buffelsdrift,04_Elephant_walk,elephant,_9072817.JPG,1.148,29,True,True,False,Protected quality allocation,0.026828784495592117,-0.017354700714349747,0.006641781888902187
Buffelsdrift,04_Elephant_walk,elephant,_9072666.JPG,1.129,13,True,True,False,Moment representative,0.024025101214647293,-0.008677767589688301,0.006693745497614145
Buffelsdrift,04_Elephant_walk,elephant,_9072759.JPG,1.118,22,True,True,False,Moment representative,0.02045668661594391,-0.014127221889793873,0.012820807285606861
Buffelsdrift,04_Elephant_walk,elephant,_9072731.JPG,1.095,19,True,False,False,,0.005644861608743668,-0.015656856819987297,0.006135648116469383
Buffelsdrift,04_Elephant_walk,elephant,_9072732.JPG,1.066,19,True,False,False,,0.007759753614664078,-0.014545120298862457,0.0042376029305160046
Buffelsdrift,04_Elephant_walk,elephant,_9072734.JPG,1.029,19,False,False,False,,0.004093050956726074,-0.01829025149345398,0.004724719095975161
Buffelsdrift,04_Elephant_walk,elephant,_9072735.JPG,0.969,19,False,False,False,,0.007293895818293095,-0.012866380624473095,0.0037604831159114838
Buffelsdrift,04_Elephant_walk,elephant,_9072733.JPG,0.954,19,False,True,False,Burst pose alternative,0.0052343406714499,-0.01353122666478157,0.0050669703632593155
Buffelsdrift,04_Elephant_walk,elephant,_9072736.JPG,0.946,19,False,False,False,,0.005189589690417051,-0.015705030411481857,0.004410148598253727
Buffelsdrift,04_Elephant_walk,elephant,_9072737.JPG,0.903,19,False,False,False,,0.0054471371695399284,-0.007581195794045925,0.006955693941563368
Buffelsdrift,04_Elephant_walk,elephant,_9072887.JPG,0.848,34,True,True,False,Moment representative,-0.0035302620381116867,-0.01805444434285164,-0.00016756821423768997
Buffelsdrift,04_Elephant_walk,elephant,_9072645.JPG,0.826,10,True,True,False,Burst quality alternative,0.027038143947720528,-0.0032263770699501038,0.007303817197680473
Buffelsdrift,04_Elephant_walk,elephant,_9072635.JPG,0.822,10,True,True,False,Burst pose alternative,0.012601014226675034,-0.0033766552805900574,0.005921201780438423
Buffelsdrift,04_Elephant_walk,elephant,_9072783.JPG,0.818,24,True,True,False,Burst representative,0.02748144418001175,-0.008689239621162415,0.015493000857532024
Buffelsdrift,04_Elephant_walk,elephant,_9072640.JPG,0.813,10,False,False,False,,0.01751847006380558,0.0010057222098112106,0.0021210077684372663
Buffelsdrift,04_Elephant_walk,elephant,_9072641.JPG,0.78,10,True,False,False,,0.014941948466002941,0.00033589452505111694,0.003829479217529297
Buffelsdrift,04_Elephant_walk,elephant,_9072796.JPG,0.776,26,False,False,False,,0.01845986768603325,-0.0024661486968398094,0.0065945349633693695
Buffelsdrift,04_Elephant_walk,elephant,_9072643.JPG,0.769,10,True,False,False,,0.02282017283141613,-0.0001769978553056717,0.0034002671018242836
Buffelsdrift,04_Elephant_walk,elephant,_9072768.JPG,0.763,24,True,True,False,Quality and visual coverage,0.031400199979543686,-0.013849183917045593,0.010422468185424805
Buffelsdrift,04_Elephant_walk,elephant,_9072669.JPG,0.758,14,True,True,False,Moment representative,0.023060522973537445,-0.011521751061081886,0.004018247593194246
Buffelsdrift,04_Elephant_walk,elephant,_9072642.JPG,0.732,10,False,True,False,Burst alternative: interaction,0.02152281627058983,0.005485799163579941,0.0020097168162465096
Buffelsdrift,04_Elephant_walk,elephant,_9072790.JPG,0.701,25,True,True,False,Burst representative,0.01821003668010235,-0.01286285649985075,0.016258355230093002
Buffelsdrift,04_Elephant_walk,elephant,_9072798.JPG,0.665,26,True,False,False,,0.020845001563429832,-0.0009158262982964516,0.012010661885142326
Buffelsdrift,04_Elephant_walk,elephant,_9072723.JPG,0.665,18,True,True,False,Burst representative,0.008965231478214264,-0.0017183776944875717,0.002594545017927885
Buffelsdrift,04_Elephant_walk,elephant,_9072799.JPG,0.64,26,False,False,False,,0.01933133229613304,0.0006313174962997437,0.009573486633598804
Buffelsdrift,04_Elephant_walk,elephant,_9072800.JPG,0.637,26,True,True,False,Burst pose alternative,0.019594257697463036,-0.0007898816838860512,0.009191794320940971
Buffelsdrift,04_Elephant_walk,elephant,_9072730.JPG,0.624,19,False,True,False,Burst alternative: expression,0.009140619076788425,-0.0147405955940485,0.006369420327246189
Buffelsdrift,04_Elephant_walk,elephant,_9072639.JPG,0.62,10,False,False,False,,0.013999711722135544,-0.001960109919309616,0.0027582228649407625
Buffelsdrift,04_Elephant_walk,elephant,_9072713.JPG,0.615,17,True,True,False,Burst representative,0.00666152685880661,-0.009680542163550854,0.003913852386176586
Buffelsdrift,04_Elephant_walk,elephant,_9072801.JPG,0.587,26,False,False,False,,0.021088792011141777,-0.0037551801651716232,0.008110474795103073
Buffelsdrift,04_Elephant_walk,elephant,_9072720.JPG,0.576,18,False,False,False,,0.0015587517991662025,-0.018337897956371307,-0.0014173241797834635
Buffelsdrift,04_Elephant_walk,elephant,_9072818.JPG,0.575,30,True,True,False,Moment representative,0.0069833784364163876,-0.008094546385109425,0.001436169259250164
Buffelsdrift,04_Elephant_walk,elephant,_9072603.JPG,0.566,4,True,True,False,Moment representative,0.022109154611825943,-0.01364942267537117,0.009032472036778927
Buffelsdrift,04_Elephant_walk,elephant,_9072784.JPG,0.544,24,False,False,False,,0.024631863459944725,-0.010120786726474762,0.014561970718204975
Buffelsdrift,04_Elephant_walk,elephant,_9072797.JPG,0.543,26,False,False,False,,0.0186370387673378,-0.004904007539153099,0.010004918090999126
Buffelsdrift,04_Elephant_walk,elephant,_9072725.JPG,0.525,18,False,False,False,,-0.002398326527327299,-0.0172262080013752,-0.0014462736435234547
Buffelsdrift,04_Elephant_walk,elephant,_9072719.JPG,0.509,18,True,True,False,Burst pose alternative,0.0014457618817687035,-0.02203519642353058,-0.0018560716416686773
Buffelsdrift,04_Elephant_walk,elephant,_9072875.JPG,0.508,33,False,False,False,,0.006812750361859798,-0.0007698033004999161,0.004441698081791401
Buffelsdrift,04_Elephant_walk,elephant,_9072649.JPG,0.501,11,True,True,False,Moment representative,0.01757138967514038,-0.00019197911024093628,0.007840685546398163
Buffelsdrift,04_Elephant_walk,elephant,_9072721.JPG,0.465,18,False,False,False,,0.005087329540401697,-0.01574372686445713,-0.0006687401328235865
Buffelsdrift,04_Elephant_walk,elephant,_9072638.JPG,0.426,10,False,False,False,,0.011638252064585686,0.00012464448809623718,0.002830078359693289
Buffelsdrift,04_Elephant_walk,elephant,_9072637.JPG,0.414,10,False,False,False,,0.013908552937209606,-0.001075776293873787,0.005706581752747297
Buffelsdrift,04_Elephant_walk,elephant,_9072803.JPG,0.41,27,True,True,False,Burst representative,0.023239990696310997,0.002681327983736992,0.006596741732209921
Buffelsdrift,04_Elephant_walk,elephant,_9072711.JPG,0.402,17,False,False,False,,0.006776959635317326,-0.003609245643019676,0.008347619324922562
Buffelsdrift,04_Elephant_walk,elephant,_9072710.JPG,0.386,17,False,True,False,Burst alternative: interaction,0.009857511147856712,0.0016486160457134247,0.010772044770419598
Buffelsdrift,04_Elephant_walk,elephant,_9072785.JPG,0.369,25,True,False,False,,0.02053668349981308,-0.006863202899694443,0.015327414497733116
Buffelsdrift,04_Elephant_walk,elephant,_9072718.JPG,0.361,18,False,False,False,,0.00034205708652734756,-0.022036930546164513,-0.0037176499608904123
Buffelsdrift,04_Elephant_walk,elephant,_9072722.JPG,0.328,18,False,True,False,Burst alternative: expression,0.011639637872576714,0.0009335353970527649,0.0032950835302472115
Buffelsdrift,04_Elephant_walk,elephant,_9072712.JPG,0.327,17,False,False,False,,0.008595582097768784,-0.006135628093034029,0.010017437860369682
Buffelsdrift,04_Elephant_walk,elephant,_9072793.JPG,0.315,26,False,False,False,,0.018993429839611053,-0.0005345838144421577,0.011639919131994247
Buffelsdrift,04_Elephant_walk,elephant,_9072758.JPG,0.294,21,True,False,False,,0.01589975506067276,-0.015483844093978405,0.007064288482069969
Buffelsdrift,04_Elephant_walk,elephant,_9072724.JPG,0.255,18,False,False,False,,0.0024625766091048717,-0.01663670502603054,-0.00185619224794209
Buffelsdrift,04_Elephant_walk,elephant,_9072677.JPG,0.219,15,True,True,False,Scene representative,-0.0022282632999122143,-0.01948726177215576,0.0006175125017762184
Buffelsdrift,04_Elephant_walk,elephant,_9072810.JPG,0.18,27,False,True,False,Burst pose alternative,0.022378765046596527,0.0037735896185040474,0.007826445624232292
Buffelsdrift,04_Elephant_walk,elephant,_9072802.JPG,0.18,27,False,False,False,,0.025228114798665047,0.004457632079720497,0.008482598699629307
Buffelsdrift,04_Elephant_walk,elephant,_9072636.JPG,0.164,10,False,False,False,,0.008287402801215649,-0.0027945637702941895,0.007073000073432922
Buffelsdrift,04_Elephant_walk,elephant,_9072877.JPG,0.161,33,False,True,False,Burst alternative: interaction,0.005071096587926149,0.0015061087906360626,0.00537892896682024
Buffelsdrift,04_Elephant_walk,elephant,_9072879.JPG,0.147,33,False,False,False,,0.0027331365272402763,-0.004669059067964554,-0.00014331494458019733
Buffelsdrift,04_Elephant_walk,elephant,_9072846.JPG,0.139,32,True,True,False,Burst representative,0.009041628800332546,-0.003212336450815201,0.002041300293058157
Buffelsdrift,04_Elephant_walk,elephant,_9072618.JPG,0.135,7,True,False,False,,0.019312717020511627,-0.007500620558857918,-0.0019876810256391764
Buffelsdrift,04_Elephant_walk,elephant,_9072804.JPG,0.096,27,False,False,False,,0.02423425205051899,0.002887774258852005,0.007464038673788309
Buffelsdrift,04_Elephant_walk,elephant,_9072914.JPG,0.066,35,True,True,False,Scene representative,0.007120008114725351,-0.02210891619324684,0.0007446696981787682
Buffelsdrift,04_Elephant_walk,elephant,_9072845.JPG,0.033,32,False,False,False,,0.00754185626283288,-0.004582688212394714,0.0012584987562149763
Buffelsdrift,04_Elephant_walk,elephant,_9072933.JPG,0.024,38,True,True,False,Burst representative,0.022516636177897453,-0.00891067087650299,0.0020258985459804535
Buffelsdrift,04_Elephant_walk,elephant,_9072916.JPG,-0.007,35,False,False,False,,0.00811193697154522,-0.021609559655189514,0.0001372392289340496
Buffelsdrift,04_Elephant_walk,elephant,_9072809.JPG,-0.029,27,False,False,False,,0.02191133238375187,0.006821688264608383,0.0069100381806492805
Buffelsdrift,04_Elephant_walk,elephant,_9072844.JPG,-0.053,32,False,False,False,,0.0031372695229947567,-0.00509987398982048,-0.00039492594078183174
Buffelsdrift,04_Elephant_walk,elephant,_9072663.JPG,-0.06,12,True,False,False,,0.029792577028274536,-0.00849180668592453,0.005994482897222042
Buffelsdrift,04_Elephant_walk,elephant,_9072927.JPG,-0.155,37,False,False,False,,0.004485964775085449,-0.03208214417099953,-0.0017623933963477612
Buffelsdrift,04_Elephant_walk,elephant,_9072936.JPG,-0.287,38,False,False,False,,0.013736627995967865,-0.014576568268239498,0.004997155629098415
Buffelsdrift,04_Elephant_walk,elephant,_9072821.JPG,-0.342,31,False,False,False,,-0.00010859686881303787,-0.020372111350297928,-0.0018485807813704014
Buffelsdrift,04_Elephant_walk,elephant,_9072843.JPG,-0.357,32,False,False,False,,0.0012793568894267082,-0.0035647843033075333,0.0020126779563724995
Buffelsdrift,04_Elephant_walk,elephant,_9072829.JPG,-0.38,32,False,False,False,,0.00041953055188059807,-0.017515329644083977,-0.001386977732181549
Buffelsdrift,04_Elephant_walk,elephant,_9072840.JPG,-0.391,32,False,False,False,,0.00205607945099473,-0.002981973811984062,0.00010804692283272743
Buffelsdrift,04_Elephant_walk,elephant,_9072862.JPG,-0.412,32,False,True,False,Burst pose alternative,0.002390689216554165,-0.00788622535765171,0.0025984442327171564
Buffelsdrift,04_Elephant_walk,elephant,_9072679.JPG,-0.467,16,False,False,False,,0.016205813735723495,-0.015466021373867989,-0.0021971678361296654
Buffelsdrift,04_Elephant_walk,elephant,_9072842.JPG,-0.606,32,False,True,False,Burst alternative: interaction,0.004740535747259855,0.0006696321070194244,0.002215923275798559
Buffelsdrift,04_Elephant_walk,elephant,_9072917.JPG,-0.675,36,False,False,False,,0.0010181590914726257,-0.011178692802786827,0.003145084949210286
Buffelsdrift,04_Elephant_walk,elephant,_9072834.JPG,-0.692,32,False,False,False,,0.00778854638338089,-0.008427346125245094,-0.0007871470879763365
Buffelsdrift,04_Elephant_walk,elephant,_9072841.JPG,-0.886,32,True,False,True,,0.0040260315872728825,-0.0009594038128852844,0.00345147168263793
Buffelsdrift,04_Elephant_walk,elephant,_9072827.JPG,-1.21,32,True,True,False,Exploration: visual novelty or signal uncertainty,0.005888456013053656,-0.007784335874021053,0.0029859794303774834
Buffelsdrift,04_Elephant_walk,elephant,_9072623.JPG,-1.79,8,False,True,False,Exploration: visual novelty or signal uncertainty,0.0039885323494672775,-0.01170961745083332,0.002164735458791256
Buffelsdrift,04_Elephant_walk,elephant,_9072747.JPG,-3.136,20,True,True,True,Scene representative,-0.013858770951628685,-0.014164818450808525,0.0029823333024978638
Buffelsdrift,04_Elephant_walk,people,_9072612.JPG,1.426,41,True,True,True,All distinct frames fit,0.026629220694303513,-0.015032202005386353,-0.0017355643212795258
Buffelsdrift,04_Elephant_walk,people,_9072613.JPG,1.382,42,True,True,True,All distinct frames fit,0.001527602318674326,-0.016190849244594574,0.0004134711343795061
Buffelsdrift,04_Elephant_walk,people,_9072580.JPG,1.367,40,True,True,True,All distinct frames fit,0.0246456079185009,0.009065760299563408,0.014471725560724735
Buffelsdrift,04_Elephant_walk,people,_9072748.JPG,0.944,44,True,True,False,All distinct frames fit,0.020821115002036095,-0.017170704901218414,0.004860153421759605
Buffelsdrift,04_Elephant_walk,people,_9072752.JPG,0.632,45,True,True,False,All distinct frames fit,0.014313643798232079,-0.026121685281395912,0.0044253114610910416
Buffelsdrift,04_Elephant_walk,people,_9072674.JPG,0.19,43,True,True,True,All distinct frames fit,-0.0025684242136776447,0.01465743687003851,0.003464426612481475
Buffelsdrift,04_Elephant_walk,people,_9072579.JPG,0.134,39,True,True,False,All distinct frames fit,0.017635293304920197,0.009484147652983665,0.009822499006986618
Buffelsdrift,04_Elephant_walk,people,_9072937.JPG,-1.839,46,True,True,True,All distinct frames fit,0.0055377911776304245,0.0018020444549620152,-0.005221914034336805
Buffelsdrift,05_Between_experiences,cormorant,P9072562.JPG,0.167,0,True,True,True,All distinct frames fit,-0.01881139911711216,-0.015958528965711594,-0.013446932658553123
Buffelsdrift,05_Between_experiences,gemsbok oryx,P9072182.JPG,1.477,2,True,True,False,All distinct frames fit,0.013835027813911438,-0.009027635678648949,-0.00020884571131318808
Buffelsdrift,05_Between_experiences,gemsbok oryx,P9072185.JPG,1.293,2,True,True,False,All distinct frames fit,0.005405653268098831,0.021680431440472603,-0.004639082122594118
Buffelsdrift,05_Between_experiences,gemsbok oryx,P9072186.JPG,1.228,2,True,True,True,All distinct frames fit,0.006011563818901777,0.01714976504445076,-0.004097810015082359
Buffelsdrift,05_Between_experiences,gemsbok oryx,P9072183.JPG,0.503,2,True,True,True,All distinct frames fit,0.014073075726628304,-0.010237578302621841,0.0002719857729971409
Buffelsdrift,05_Between_experiences,gemsbok oryx,P9072180.JPG,0.496,1,True,True,False,All distinct frames fit,0.019096212461590767,-0.019845016300678253,-0.010437370277941227
Buffelsdrift,05_Between_experiences,gemsbok oryx,P9072187.JPG,0.292,2,True,True,False,All distinct frames fit,-0.0017169485799968243,-0.006782195530831814,-0.0038396595045924187
Buffelsdrift,05_Between_experiences,gemsbok oryx,P9072179.JPG,-0.183,1,True,True,True,All distinct frames fit,0.018429405987262726,-0.020674636587500572,-0.009946984238922596
Buffelsdrift,05_Between_experiences,gemsbok oryx,P9072181.JPG,-0.545,2,True,True,False,All distinct frames fit,0.0010065669193863869,0.006113327108323574,0.008103678934276104
Buffelsdrift,05_Between_experiences,gemsbok oryx,P9072184.JPG,-1.667,2,True,True,False,All distinct frames fit,-0.00475291209295392,0.015895742923021317,-0.009242727421224117
Buffelsdrift,05_Between_experiences,insect,P9071874.JPG,0.696,3,True,True,True,All distinct frames fit,0.032706789672374725,-0.018577497452497482,-0.002000694163143635
Buffelsdrift,05_Between_experiences,kudu antelope,_9071246.JPG,0.0,4,True,True,True,All distinct frames fit,-0.01229725033044815,-0.039270028471946716,-0.00839654728770256
